ID,x,y,P,ETo.FAO,ETo.HAM,ETo.HAR,ETo.BLA,ETo.AVG,ETa.HAM,ETa.HAR,ETa.BLA,ETa.AVG,RD.HAM,RS,RS100,LULC_5,random
40430,-87.12083333,20.6125,1311,1446,1234.150146,1294.30957,1474.034302,1314.111532,1149.782471,1168.180176,1279.476074,1199.14624,-207.7882996,66.30941772,330,20404,1
40451,-90.32083333,20.60416667,914,1523,1274.141724,1366.241211,1500.471191,1349.58488,919.0723267,914,914,915.6907756,-472.8260803,0,230,20702,1
40672,-88.47916667,20.60416667,1234,1573,1242.237427,1442.926636,1478.658081,1321.044312,1102.235718,1175.63501,1206.575562,1161.482096,-275.5961609,55.96412277,373,20501,1
40704,-88.2125,20.60416667,1224,1557,1227.251831,1408.598389,1468.196167,1307.56661,1052.181152,1103.378906,1144.752563,1100.104207,-271.5383301,341.1180725,366,20501,1
40795,-87.45416667,20.60416667,1257,1480,1225.867798,1331.887085,1468.134277,1306.623291,1114.924316,1139.167725,1199.55896,1151.217,-196.1260986,368.468811,311,20404,1
40835,-87.12083333,20.60416667,1313,1446,1235.927246,1293.804321,1475.258423,1315.704305,1151.250122,1168.219238,1280.951904,1200.140422,-208.4507446,67.30941772,330,20404,1
40986,-89.2375,20.59583333,1118,1577,1257.838745,1465.687622,1488.390137,1334.689209,1060.723389,1118.740479,1118,1099.154622,-343.592865,26.65470886,309,20501,1
41127,-88.0625,20.59583333,1116,1543,1222.379028,1397.689331,1465.167847,1303.308634,1036.246216,1085.424927,1116.147827,1079.27299,-283.4290466,245.2650604,266,20501,1
41194,-87.50416667,20.59583333,1248,1498,1222.652344,1337.879028,1465.732056,1303.678914,1140.022217,1177.742676,1241.437622,1186.400838,-194.6011658,77.49095917,305,20404,1
41199,-87.4625,20.59583333,1258,1480,1223.564819,1333.156616,1466.639771,1304.589803,1142.560181,1179.891479,1245.976318,1189.475993,-192.7644501,83.49095917,311,20404,1
41360,-89.4875,20.5875,1077,1565,1246.548706,1446.096924,1479.879272,1324.325562,1035.736694,1078.234741,1079.654297,1064.541911,-359.229126,21.30941582,290,20601,1
41732,-89.75416667,20.57916667,1011,1556,1252.393188,1440.952881,1484.112427,1329.632935,971.9894409,1011.168091,1011,998.0525106,-392.6481323,177.1794434,254,10102,1
41781,-89.34583333,20.57916667,1110,1565,1251.324219,1457.199585,1483.456055,1328.701497,1054.014893,1110.748535,1112.147583,1092.30367,-343.8157959,23.65470886,305,10201,1
41962,-87.8375,20.57916667,1111,1529,1221.120972,1376.566406,1464.604736,1302.282227,1098.115356,1115.249023,1118.011841,1110.45874,-254.1504822,0,233,20404,1
42087,-90.17916667,20.57083333,993,1523,1276.945557,1410.752686,1502.292114,1352.061076,992.1853638,993,993,992.7284546,-440.832489,16.30941582,271,20601,1
42102,-90.05416667,20.57083333,1076,1543,1270.976929,1433.031982,1497.530518,1346.494792,1033.85083,1076.456787,1076,1062.102539,-388.7483826,27.30941582,305,20601,1
42110,-89.9875,20.57083333,1099,1551,1264.999878,1432.48584,1493.160156,1341.053304,1049.404297,1099.287354,1099,1082.563883,-369.0292358,14.03561783,312,20601,1
42141,-89.72916667,20.57083333,999,1556,1248.196289,1443.670044,1480.955566,1325.782715,1000.337036,1002.652588,1001.925232,1001.638285,-392.6034241,5.517808914,244,20601,1
42164,-89.5375,20.57083333,1064,1561,1244.173584,1449.436646,1478.527344,1322.291504,1031.550659,1065.801392,1067.056274,1054.802775,-361.2816162,19.65470886,280,20601,1
42168,-89.50416667,20.57083333,1076,1561,1245.943115,1449.530396,1479.611206,1323.832479,1036.233521,1077.435547,1078.700684,1064.12325,-357.9780884,22.30941582,288,20601,1
42246,-88.85416667,20.57083333,1157,1591,1264.532349,1480.24646,1493.195068,1340.753255,1050.475342,1113.852783,1135.303345,1099.877157,-319.6989746,262.4101868,323,10101,1
42328,-88.17083333,20.57083333,1190,1557,1225.475952,1408.330322,1467.388672,1306.113525,1046.251099,1098.396362,1136.851318,1093.832926,-276.0155029,309.2650757,333,20501,1
42458,-90.4625,20.5625,836,1505,1271.982666,1333.663452,1499.134033,1347.699788,796.7633057,796.2668457,829.6465454,807.5588989,-512.0280151,496.3387756,179,21201,1
42467,-90.3875,20.5625,890,1505,1272.519897,1354.052612,1499.395142,1348.144979,890,890,890,890,-485.4388428,67.99318695,219,21007,1
42541,-89.77083333,20.5625,1013,1556,1253.559204,1444.769653,1484.791992,1330.6368,1013.411438,1016.199463,1015.052246,1014.887716,-392.7623596,5.517808914,255,20601,1
42546,-89.72916667,20.5625,995,1556,1247.786377,1446.749756,1480.602417,1325.391724,996.5844116,998.6899414,998.2200317,997.8314616,-393.8695374,5.517808914,242,20601,1
42547,-89.72083333,20.5625,991,1556,1247.583618,1446.914551,1480.414307,1325.193848,992.8983154,994.8045044,995.4168091,994.3732096,-394.6668396,4.517808914,239,20601,1
42825,-87.40416667,20.5625,1262,1480,1229.709839,1324.421631,1471.063354,1310.161011,1119.418945,1140.182373,1204.253418,1154.618245,-197.0823059,366.468811,309,20404,1
42839,-87.2875,20.5625,1287,1461,1231.766235,1308.326904,1472.65271,1312.061727,1123.343872,1139.032959,1216.492554,1159.623128,-197.0656281,376.468811,319,20404,1
42842,-87.2625,20.5625,1291,1461,1233.392212,1305.960449,1473.848267,1313.54423,1123.461182,1138.224854,1218.125854,1159.937297,-198.8984528,379.0469666,320,20404,1
42961,-89.65416667,20.55416667,1002,1561,1243.239136,1449.954346,1477.473022,1321.317098,1002.750244,1005.236023,1004.966553,1004.317607,-385.1045532,13.65470791,242,20601,1
43359,-89.77083333,20.54583333,1011,1556,1250.880981,1448.744873,1482.797607,1328.186523,992.9421387,1012.003113,1011,1005.315084,-391.1426392,72.7346344,253,20601,1
43448,-89.02916667,20.54583333,1181,1591,1271.780151,1483.824219,1497.826416,1347.128906,1095.86792,1167.14917,1181.866821,1148.294637,-318.9411316,49.96412277,342,20501,1
43608,-87.69583333,20.54583333,1184,1514,1221.217529,1357.125244,1464.598145,1302.344401,1124.838745,1171.43335,1188.611694,1161.62793,-223.8026733,1.517808676,270,20404,1
43650,-87.34583333,20.54583333,1276,1480,1233.341797,1316.332886,1473.834351,1313.505981,1123.931152,1141.328003,1212.537476,1159.265544,-197.5824432,370.468811,313,20404,1
43747,-90.0125,20.5375,1115,1543,1268.317139,1447.484985,1495.557129,1344.063802,1041.30542,1101.821533,1115,1086.042318,-377.4759216,44.96412277,334,20601,1
43804,-89.5375,20.5375,1065,1561,1243.701904,1454.165649,1477.868774,1321.757528,1033.965942,1066.977905,1068.206299,1056.383382,-358.0080566,20.65470886,278,20601,1
43886,-88.85416667,20.5375,1182,1591,1262.9021,1483.801147,1492.014038,1339.272746,1047.094971,1110.17041,1129.28064,1095.51534,-308.891449,353.3938904,339,20501,1
44020,-87.7375,20.5375,1162,1514,1226.579102,1363.994629,1468.444458,1307.200887,1117.9104,1162.033691,1167.298218,1149.08077,-240.6403046,0,260,20404,1
44036,-87.60416667,20.5375,1210,1498,1222.606201,1348.670654,1465.749756,1303.654053,1126.818359,1166.237793,1211.153198,1168.069784,-212.2134247,56.49096298,280,20404,1
44162,-90.0625,20.52916667,1090,1543,1272.323975,1453.66394,1498.778076,1347.808675,1028.139282,1089.416748,1091.105225,1069.553752,-396.5657959,39.96412277,325,20601,1
44315,-88.7875,20.52916667,1130,1588,1259.521973,1478.104004,1489.998169,1336.347371,1027.257568,1089.937866,1111.53894,1076.244792,-326.0007324,318.3938904,304,20501,1
44513,-86.89583333,20.52916667,1349,1436,1267.507202,1234.718872,1498.443481,1344.485962,1174.372681,1138.602295,1315.65979,1209.544922,-244.9794159,4.764071465,351,20404,1
44537,-90.4375,20.52083333,855,1505,1276.396729,1349.424438,1501.775391,1351.522949,855,855,855,855,-502.4777832,47.74489212,190,21008,1
44581,-90.07083333,20.52083333,1086,1543,1272.66626,1457.546265,1499.133545,1348.155355,980.1852417,1036.784912,1063.10498,1026.691711,-401.4762878,264.4101868,325,10102,1
44636,-89.6125,20.52083333,1021,1561,1242.301758,1458.831543,1476.731689,1320.445068,1020.516357,1024.16626,1023.534607,1022.739075,-371.6162109,15.65470791,249,20601,1
45000,-90.07083333,20.5125,1083,1543,1273.588501,1466.078003,1499.860962,1349.012655,1021.349915,1083.231079,1084.067505,1062.882833,-405.4393311,38.30941772,324,10102,1
45192,-88.47083333,20.5125,1222,1573,1243.831543,1444.552124,1479.974976,1322.546021,1053.314575,1111.033936,1142.148071,1102.165527,-280.3789063,394.303894,363,10101,1
45286,-87.6875,20.5125,1185,1514,1223.342651,1354.627686,1466.330078,1304.33846,1125.609009,1168.917358,1189.44397,1161.323446,-226.2305298,3.517808676,269,20404,1
45392,-90.2875,20.50416667,960,1523,1279.718262,1398.291016,1504.011353,1354.482625,953.911499,960,960,957.9704997,-460.9397583,95.40010834,257,20702,1
45578,-88.7375,20.50416667,1145,1588,1256.820923,1470.94812,1488.439941,1334.027262,1030.030762,1091.343872,1115.205566,1078.860067,-320.3226624,328.3938904,314,20501,1
45742,-87.37083333,20.50416667,1265,1480,1235.380615,1319.413086,1475.284668,1315.348633,1120.576294,1137.950195,1207.713379,1155.413289,-204.1156006,359.468811,302,20404,1
45919,-89.37083333,20.49583333,1112,1558,1245.048584,1458.352295,1479.128296,1323.075155,1061.845703,1113.388306,1114.836426,1096.690145,-327.4844971,23.30941582,294,20601,1
45922,-89.34583333,20.49583333,1112,1558,1245.935913,1460.444824,1479.890991,1323.920939,1061.840942,1113.41687,1114.798584,1096.685465,-328.5248413,23.30941582,295,20501,1
45936,-89.22916667,20.49583333,1117,1572,1254.399292,1471.610229,1486.061523,1331.620036,1064.700562,1118.223022,1117,1099.974528,-335.0359192,26.65470886,302,20501,1
46244,-90.12083333,20.4875,1075,1559,1279.534546,1456.798706,1503.682861,1354.250651,1013.204224,1071.21106,1075,1053.138428,-420.8564148,50.96412277,330,20601,1
46360,-89.15416667,20.4875,1127,1587,1260.429565,1478.802612,1490.186279,1337.015137,1075.047852,1128.276123,1127,1110.107992,-330.0235291,26.30941582,304,20501,1
46520,-87.82083333,20.4875,1135,1522,1221.288574,1374.442749,1464.775635,1302.450928,1106.418701,1137.697388,1141.476074,1128.530721,-248.27742,0,245,20404,1
46622,-90.42083333,20.47916667,873,1508,1276.750732,1362.608765,1502.119507,1351.873657,874.6133423,873,873,873.5377808,-490.2228088,52.74489212,197,21008,1
46629,-90.3625,20.47916667,916,1508,1281.120605,1382.177856,1504.999023,1355.746745,916.1793823,916,916,916.0597941,-476.122345,139.8184814,229,21007,1
46666,-90.05416667,20.47916667,1126,1559,1274.990723,1475.614502,1500.580688,1350.187378,1028.460327,1101.000732,1118.258179,1082.573079,-399.1551514,65.96412659,360,20601,1
46676,-89.97083333,20.47916667,1157,1563,1272.831055,1470.537231,1498.35022,1348.00411,1045.679199,1113.836792,1134.085571,1097.867188,-377.6325989,83.61883545,374,20601,1
46880,-88.27083333,20.47916667,1231,1560,1234.859131,1420.369995,1474.086182,1314.601481,1097.114014,1162.439087,1203.045288,1154.199463,-272.7889099,59.96412277,366,20501,1
46956,-87.6375,20.47916667,1198,1503,1224.126099,1350.76355,1467.066772,1305.106323,1090.764526,1117.90332,1170.134399,1126.267415,-221.3093567,328.468811,271,20404,1
47015,-86.87083333,20.47916667,1361,1436,1266.294678,1238.661377,1497.759277,1343.449544,1176.654541,1143.674927,1320.843628,1213.724365,-240.7346191,3.764071226,358,20404,1
47067,-90.1375,20.47083333,1073,1559,1280.860352,1456.751953,1504.677246,1355.465983,1010.779297,1067.985352,1073,1050.588216,-424.9382324,55.96412277,331,20601,1
47083,-90.00416667,20.47083333,1175,1559,1273.668335,1477.410522,1499.484741,1348.94047,1043.752563,1116.422485,1133.266846,1097.813965,-380.7213135,101.6188354,393,20601,1
47132,-89.59583333,20.47083333,1037,1554,1240.295898,1463.946411,1475.432739,1318.674845,974.2470703,1037.015503,1037,1016.087524,-360.5682068,269.6964111,254,20601,1
47313,-88.0875,20.47083333,1163,1548,1221.695923,1402.439453,1465.016968,1302.802938,1086.091431,1150.590942,1165.066284,1133.916219,-270.1149597,13.30941677,298,20501,1
47410,-87.27916667,20.47083333,1289,1466,1241.082397,1306.001221,1479.70752,1320.624105,1158.066406,1178.656616,1278.058594,1204.927205,-207.6771088,51.30941772,309,20404,1
47498,-89.97083333,20.4625,1170,1563,1273.63208,1476.300049,1499.064331,1348.776164,1046.311279,1117.091553,1134.841675,1099.414836,-377.8216248,95.61883545,386,20601,1
47537,-89.64583333,20.4625,996,1554,1241.97229,1463.562744,1476.344482,1320.096354,994.2939453,997.4099121,996,995.9012858,-380.1504822,52.05097198,232,20601,1
47585,-89.24583333,20.4625,1115,1572,1249.902588,1468.083252,1483.132202,1327.645793,1067.019653,1116.805786,1115,1099.60848,-330.5013428,19.60303497,296,20501,1
47688,-88.3875,20.4625,1234,1573,1238.517822,1436.299072,1476.708496,1317.914714,1099.174927,1170.48291,1204.727417,1158.128418,-274.77771,62.96412277,373,20501,1
47711,-88.19583333,20.4625,1206,1560,1229.654419,1411.932007,1470.677124,1309.995321,1093.400024,1157.762939,1197.659058,1149.60734,-270.9280396,42.96412277,339,20501,1
47827,-86.94583333,20.4625,1365,1436,1270.511353,1239.81543,1500.623901,1347.215535,1181.190186,1145.734253,1326.981445,1217.968628,-240.2975006,7.764071465,362,20404,1
47833,-86.89583333,20.4625,1366,1436,1268.260986,1239.501465,1499.016724,1345.179565,1178.234497,1144.714844,1323.506348,1215.485229,-241.5007629,5.764071465,364,20404,1
47848,-90.47083333,20.45416667,827,1508,1277.941528,1351.884644,1502.940186,1352.941081,795.6707764,801.3612061,827,808.0106608,-519.0795288,487.3387756,160,21201,1
47909,-89.9625,20.45416667,1169,1563,1273.200928,1478.573486,1498.689697,1348.363851,1003.019653,1068.075806,1083.984131,1051.693197,-378.4650574,325.4101868,386,10102,1
47937,-89.72916667,20.45416667,1019,1560,1234.534302,1463.697754,1471.083618,1313.384074,1003.631531,1021.578247,1022.419189,1015.876322,-381.8227844,16.65470886,261,20601,1
47957,-89.5625,20.45416667,1062,1554,1241.004272,1462.505127,1475.710693,1319.239746,987.4188232,1052.087402,1062.071655,1033.859294,-347.7741699,282.6964111,267,20601,1
47989,-89.29583333,20.45416667,1121,1572,1247.79834,1462.46521,1481.394409,1325.663696,1070.467529,1122.675171,1127.144531,1106.76241,-323.9577332,17.60303497,297,20501,1
48037,-88.89583333,20.45416667,1165,1594,1260.056152,1482.565796,1490.397339,1336.836548,1042.302368,1107.25293,1127.261841,1092.27238,-314.3123474,321.6678772,327,20501,1
48102,-88.35416667,20.45416667,1238,1573,1236.432983,1432.657593,1475.255249,1316.040405,1096.755493,1167.995728,1203.177979,1155.9764,-275.1934509,65.96412659,376,20501,1
48155,-87.9125,20.45416667,1127,1533,1221.925903,1388.64917,1465.323608,1303.058472,1095.196899,1129.193359,1132.102539,1118.830933,-259.3679199,0,251,20404,1
48394,-89.32083333,20.44583333,1124,1572,1246.596436,1461.166748,1480.444946,1324.545939,1037.440552,1104.708984,1124.055908,1088.735148,-317.2337952,216.5881042,294,10101,1
48454,-88.82083333,20.44583333,1156,1588,1255.320435,1476.018066,1487.391846,1332.677572,1064.276123,1135.110596,1156.011841,1118.466187,-314.3390503,148.3600006,319,20501,1
48573,-87.82916667,20.44583333,1142,1522,1220.613647,1375.891968,1464.453979,1301.893758,1106.796143,1144.100708,1147.958984,1132.951945,-246.7600861,0,251,20404,1
48646,-86.92916667,20.44583333,1372,1436,1268.041382,1242.002319,1498.955078,1345.012614,1181.983521,1149.609375,1328.835327,1220.142741,-235.8204651,6.764071465,366,20404,1
48926,-88.27083333,20.4375,1229,1560,1230.391602,1422.09375,1471.257324,1310.680176,1092.919556,1161.75708,1199.964966,1151.547201,-272.4484558,59.96412277,362,20501,1
48958,-88.00416667,20.4375,1142,1548,1221.410156,1397.666504,1464.950195,1302.590169,1089.987549,1142.649658,1145.631836,1126.089681,-264.8604736,0.654708207,273,20501,1
48999,-87.6625,20.4375,1186,1503,1226.601196,1352.620605,1468.855591,1307.352661,1115.501831,1151.009155,1187.427612,1151.312866,-230.0322418,66.92740631,265,10201,1
49166,-89.65416667,20.42916667,1022,1554,1233.10376,1464.277588,1470.206787,1312.138102,1013.145203,1025.007568,1029.518433,1022.557068,-369.5620728,17.65470886,252,20601,1
49287,-88.64583333,20.42916667,1188,1582,1253.396484,1462.82666,1486.548828,1331.113932,1054.799561,1117.720459,1143.853882,1105.457967,-303.1829529,279.5965881,340,20501,1
49416,-87.57083333,20.42916667,1207,1503,1226.595215,1341.85083,1469.156372,1307.448934,1128.792114,1164.02063,1208.396362,1167.069702,-216.5974121,58.86822128,270,20404,1
49418,-87.55416667,20.42916667,1213,1503,1226.955566,1340.047974,1469.36145,1307.757528,1155.985718,1205.11731,1225.384766,1195.495931,-213.3265533,0,272,20404,1
49472,-90.47916667,20.42083333,821,1508,1276.598877,1354.667969,1502.22937,1351.809041,792.2869873,798.7451172,821,804.0107015,-521.1206055,480.3387756,152,21003,1
49626,-89.19583333,20.42083333,1118,1572,1248.921509,1469.849365,1482.364746,1326.735921,1071.257324,1120.050537,1119.222168,1103.51001,-324.3520203,16.60303497,294,20501,1
49977,-89.6375,20.4125,1028,1554,1237.845947,1464.887695,1473.479736,1316.390544,978.2402344,1028.16626,1028.344116,1011.583537,-367.4954529,193.4101715,254,10101,1
49991,-89.52083333,20.4125,1093,1554,1239.059204,1461.224365,1474.311157,1317.476522,986.9785156,1049.305176,1070.54895,1035.610881,-326.8113708,415.539978,278,10102,1
50007,-89.3875,20.4125,1119,1558,1240.878906,1462.098267,1476.231812,1319.329875,1040.160034,1109.598999,1119.239014,1089.666016,-308.1939087,204.5881042,282,10101,1
50018,-89.29583333,20.4125,1175,1572,1245.586792,1445.794556,1481.601685,1324.258423,1083.270386,1160.325195,1175.842651,1139.812744,-306.026886,31.20607185,330,20501,1
50152,-88.17916667,20.4125,1200,1560,1227.969482,1412.409302,1469.608276,1308.515747,1091.534668,1156.681885,1194.720581,1147.645711,-271.1534729,39.30941772,333,20501,1
50205,-87.7375,20.4125,1166,1522,1229.116455,1365.866943,1470.556641,1309.596517,1107.724731,1146.563843,1167.930542,1140.739705,-242.1007843,56.92741013,257,10201,1
50318,-90.14583333,20.40416667,1093,1559,1276.674316,1480.792969,1502.209717,1351.852783,968.4256592,1031.908325,1037.561401,1012.631795,-417.6637573,290.5281372,345,20601,1
50419,-89.30416667,20.40416667,1145,1572,1247.97644,1456.118408,1482.263916,1326.072266,1083.087891,1146.131226,1147.831177,1125.683431,-309.1246948,17.60303497,304,20501,1
50521,-88.45416667,20.40416667,1223,1573,1245.12207,1439.135254,1481.371948,1323.87203,1097.294678,1165.057983,1200.806152,1154.386271,-285.2464294,63.30941772,368,20501,1
50528,-88.39583333,20.40416667,1235,1573,1236.230591,1433.637817,1475.334961,1315.932048,1094.934082,1164.540039,1200.887695,1153.453939,-277.2017822,66.30941772,373,20501,1
50911,-88.54583333,20.39583333,1207,1582,1248.256104,1450.781616,1483.470581,1326.660929,1094.805542,1166.804688,1197.10022,1152.903483,-292.104248,51.30941772,350,20501,1
51030,-87.55416667,20.39583333,1209,1503,1228.742188,1338.867554,1470.717285,1309.400553,1156.106201,1202.90918,1221.785278,1193.60022,-216.4546509,0,268,20404,1
51143,-89.92916667,20.3875,1120,1563,1271.729736,1490.246216,1497.235352,1346.898275,1033.829712,1109.917603,1117.521729,1087.089681,-389.6074524,63.61883163,349,20601,1
51284,-88.75416667,20.3875,1169,1588,1249.232056,1467.737061,1483.578125,1327.347412,1048.836426,1115.52771,1138.181641,1100.848592,-305.1094055,265.5965881,326,20501,1
51383,-87.92916667,20.3875,1145,1533,1224.010742,1391.672729,1467.035522,1305.019002,1100.009521,1146.063354,1149.227051,1131.766642,-255.9741211,0.654708207,263,20404,1
51476,-90.47083333,20.37916667,826,1508,1279.325562,1363.320679,1504.05896,1354.236694,794.6067505,802.3625488,826,807.6564331,-521.5275269,487.3387756,156,21201,1
51544,-89.90416667,20.37916667,1102,1563,1267.066528,1490.807251,1493.97522,1342.702759,1028.296387,1102.184204,1102,1077.49353,-390.5726929,48.61883163,334,20601,1
51607,-89.37916667,20.37916667,1127,1558,1241.815918,1463.464966,1476.851318,1320.161051,1051.63623,1121.964355,1127.338135,1100.312907,-296.8264465,201.5881042,283,10101,1
51626,-89.22083333,20.37916667,1114,1572,1245.708984,1467.95105,1480.104492,1323.84082,1072.150146,1116.506348,1118.558228,1102.404907,-319.4864807,12.60303593,286,20501,1
51638,-89.12083333,20.37916667,1111,1587,1253.29187,1475.322998,1485.552856,1330.712199,1025.170654,1091.304688,1105.100464,1073.858602,-325.1376648,280.6678772,286,20501,1
51644,-89.07083333,20.37916667,1122,1587,1256.669312,1477.478271,1487.964111,1333.767578,1028.475952,1094.254883,1109.996216,1077.575684,-325.2127075,289.6678772,295,20501,1
51663,-88.9125,20.37916667,1159,1594,1256.249512,1480.11084,1488.009399,1333.502808,1042.553223,1109.78186,1128.933716,1093.756266,-310.0612183,311.6678772,317,20501,1
51672,-88.8375,20.37916667,1162,1594,1253.752197,1476.814575,1486.485474,1331.329956,1053.265381,1121.670288,1141.97583,1105.637166,-307.0693665,247.0428009,319,10201,1
51777,-87.9625,20.37916667,1151,1533,1225.942871,1395.144775,1468.447876,1306.777873,1100.171509,1151.467896,1154.686401,1135.441935,-257.9285889,2.654708147,271,20501,1
51972,-89.64583333,20.37083333,1042,1554,1230.426514,1467.553589,1468.219849,1309.690959,1019.784546,1044.67627,1045.585327,1036.682048,-359.0361938,21.65470886,263,20601,1
52082,-88.72916667,20.37083333,1178,1588,1249.638672,1466.797852,1483.809204,1327.695516,1051.26123,1117.090576,1140.884766,1103.078857,-302.947937,271.5965881,332,20501,1
52181,-87.90416667,20.37083333,1151,1533,1221.589722,1388.620483,1465.508667,1302.896037,1122.183228,1158.05188,1163.914185,1148.049764,-250.8780975,0,264,20404,1
52232,-87.47916667,20.37083333,1215,1484,1238.524048,1331.654419,1477.791382,1318.279826,1107.583252,1126.86377,1180.984009,1138.47701,-222.4943695,321.468811,264,21007,1
52450,-88.9625,20.3625,1145,1594,1253.09021,1479.364502,1485.654175,1330.611532,1034.333618,1102.304688,1120.691528,1085.776611,-315.3616943,304.6678772,310,20501,1
52456,-88.9125,20.3625,1159,1594,1256.396362,1479.182251,1488.180664,1333.657796,1042.41272,1108.916504,1128.872437,1093.400553,-310.3626099,311.6678772,317,20501,1
52609,-87.6375,20.3625,1189,1503,1229.92749,1351.744873,1471.424316,1310.426432,1130.742798,1168.978149,1192.837402,1164.186117,-227.5975494,11.65470791,259,20404,1
52629,-87.47083333,20.3625,1215,1484,1238.013062,1331.526001,1477.519287,1317.84847,1105.757324,1126.773193,1179.573853,1137.368123,-224.1801605,320.468811,263,20404,1
52715,-90.04583333,20.35416667,967,1559,1298.484985,1507.566406,1514.525635,1370.498535,950.8157959,967,967,961.6052653,-450.821991,227.7808685,246,10101,1
53008,-87.60416667,20.35416667,1197,1503,1228.164185,1346.090698,1470.335571,1308.88798,1094.315063,1118.254517,1172.012085,1128.193888,-224.1154175,318.468811,261,20404,1
53041,-87.02083333,20.35416667,1361,1436,1261.16748,1264.071655,1494.278931,1338.871297,1183.692261,1172.418945,1331.715576,1229.275594,-223.730896,0,349,20404,1
53156,-89.6625,20.34583333,1038,1554,1234.981812,1474.323242,1471.448242,1313.803955,976.0546875,1038.106689,1038.253052,1017.471476,-366.7901001,203.4101715,264,10101,1
53517,-89.9125,20.3375,1082,1563,1273.343628,1499.121094,1498.147217,1348.278158,986.1013794,1056.995972,1060.093994,1034.397115,-396.0836487,257.5281372,316,10102,1
53525,-89.84583333,20.3375,1074,1563,1257.8927,1489.141479,1487.271851,1334.352417,1022.762207,1075.164673,1074,1057.30896,-386.5310974,31.30941582,307,20601,1
53731,-88.12916667,20.3375,1198,1548,1231.512085,1411.28186,1472.604736,1311.876302,1102.225952,1167.002686,1198.713501,1155.980713,-265.717041,19.03561783,323,20501,1
53802,-87.5375,20.3375,1202,1503,1230.92627,1338.89978,1472.588379,1311.480306,1128.290527,1162.818726,1203.365356,1164.82487,-224.6818542,64.86821747,257,20404,1
53810,-87.47083333,20.3375,1209,1484,1236.279907,1329.56543,1476.279541,1316.279785,1157.734619,1197.112793,1218.841919,1191.229777,-224.4462738,0,258,20404,1
54356,-89.39583333,20.32083333,1170,1555,1240.62207,1468.124756,1475.617554,1318.953898,1037.807373,1104.886841,1124.155029,1088.949748,-273.8839111,478.4654541,315,10102,1
54474,-88.4125,20.32083333,1235,1573,1243.311401,1438.200073,1480.635742,1322.419515,1097.044067,1165.333984,1201.555786,1154.644613,-283.3328857,72.30941772,371,20501,1
54481,-88.35416667,20.32083333,1230,1573,1241.252319,1434.921143,1479.374878,1320.626506,1092.391602,1159.908325,1196.998535,1149.766154,-286.5114136,72.30941772,370,20501,1
54543,-87.8375,20.32083333,1164,1537,1222.599976,1379.078857,1466.172485,1303.790812,1113.810913,1164.458252,1168.778198,1149.015788,-241.1305084,0,262,20404,1
54584,-87.49583333,20.32083333,1200,1488,1234.56897,1332.454468,1475.108154,1314.748698,1136.33252,1170.159912,1202.533691,1169.675374,-228.5622406,23.30941582,253,20404,1
55154,-89.17916667,20.30416667,1101,1565,1243.25293,1469.867188,1478.592651,1321.699504,1000.324646,1068.135254,1083.059326,1050.506409,-317.8826599,403.2572021,273,20501,1
55212,-88.69583333,20.30416667,1194,1586,1247.83667,1460.534546,1483.098389,1326.257243,1046.290039,1109.736938,1135.34314,1097.123372,-297.2776489,336.6678772,342,20501,1
55409,-90.25416667,20.29583333,1010,1531,1290.601929,1445.223022,1511.081909,1364.095256,1000.482239,1010,1010,1006.827413,-446.6058044,37.30941772,284,20807,1
55481,-89.65416667,20.29583333,1049,1553,1229.897949,1475.026245,1467.93396,1309.243286,1020.953735,1051.588623,1052.402954,1041.648438,-357.1086731,25.65470886,267,20601,1
55483,-89.6375,20.29583333,1051,1553,1226.839355,1472.690674,1465.436035,1306.371582,1023.065918,1053.574097,1054.390015,1043.676676,-351.2195435,25.65470886,266,20601,1
55521,-89.32083333,20.29583333,1130,1565,1240.296753,1464.694092,1475.956787,1318.850098,1021.617371,1088.833374,1107.640747,1072.697164,-293.1855469,422.2572021,279,20501,1
55566,-88.94583333,20.29583333,1138,1583,1251.891968,1473.047852,1485.118286,1329.634074,1061.445313,1133.723267,1138.564453,1111.244344,-313.6740723,131.3600006,301,20501,1
55678,-88.0125,20.29583333,1181,1551,1226.63147,1397.428589,1469.146973,1307.469971,1108.165527,1167.20459,1183.521362,1152.963826,-251.7182312,5.517808914,296,20404,1
55709,-87.75416667,20.29583333,1175,1520,1223.450562,1369.136841,1466.756226,1304.55245,1139.914063,1180.752808,1189.519897,1170.062256,-232.0316162,0,259,20404,1
55804,-90.12083333,20.2875,1030,1554,1293.700684,1490.883789,1512.450684,1366.61735,966.7556152,1013.854614,1026.254272,1002.288167,-429.405365,268.4120483,286,20601,1
55855,-89.69583333,20.2875,1044,1557,1243.810425,1481.111328,1477.437256,1321.686035,1022.421631,1046.512207,1047.351196,1038.761678,-371.1705627,24.65470886,270,20601,1
55885,-89.44583333,20.2875,1158,1555,1226.08374,1462.854858,1465.42334,1305.863607,1055.466431,1133.349976,1150.212036,1113.009481,-272.9050903,234.4101715,306,10102,1
55919,-89.1625,20.2875,1098,1576,1243.426147,1468.277466,1478.637207,1321.829834,999.6621704,1065.960083,1081.241089,1048.954447,-318.7314148,401.2572021,271,10101,1
55971,-88.72916667,20.2875,1189,1586,1247.620361,1462.332153,1482.908081,1326.049601,1047.182495,1111.672241,1136.28772,1098.380819,-296.1066589,330.6678772,336,20501,1
